,City,Date,PM2.5,PM10,NO2,CO,SO2,O3,AQI,Category
20528,Mumbai,2017-04-25,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20529,Mumbai,2017-04-26,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20530,Mumbai,2017-04-27,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20531,Mumbai,2017-04-28,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20532,Mumbai,2017-04-29,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20533,Mumbai,2017-04-30,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20534,Mumbai,2017-05-01,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20535,Mumbai,2017-05-02,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20536,Mumbai,2017-05-03,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20537,Mumbai,2017-05-04,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20538,Mumbai,2017-05-05,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20539,Mumbai,2017-05-06,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20540,Mumbai,2017-05-07,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20541,Mumbai,2017-05-08,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20542,Mumbai,2017-05-09,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20543,Mumbai,2017-05-10,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20544,Mumbai,2017-05-11,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20545,Mumbai,2017-05-12,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20546,Mumbai,2017-05-13,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20547,Mumbai,2017-05-14,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20548,Mumbai,2017-05-15,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20549,Mumbai,2017-05-16,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20550,Mumbai,2017-05-17,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20551,Mumbai,2017-05-18,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20552,Mumbai,2017-05-19,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20553,Mumbai,2017-05-20,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20554,Mumbai,2017-05-21,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20555,Mumbai,2017-05-22,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20556,Mumbai,2017-05-23,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20557,Mumbai,2017-05-24,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20558,Mumbai,2017-05-25,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20559,Mumbai,2017-05-26,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20560,Mumbai,2017-05-27,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20561,Mumbai,2017-05-28,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20562,Mumbai,2017-05-29,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20563,Mumbai,2017-05-30,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20564,Mumbai,2017-05-31,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20565,Mumbai,2017-06-01,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20566,Mumbai,2017-06-02,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20567,Mumbai,2017-06-03,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20568,Mumbai,2017-06-04,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20569,Mumbai,2017-06-05,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20570,Mumbai,2017-06-06,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20571,Mumbai,2017-06-07,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20572,Mumbai,2017-06-08,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20573,Mumbai,2017-06-09,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20574,Mumbai,2017-06-10,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20575,Mumbai,2017-06-11,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20576,Mumbai,2017-06-12,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20577,Mumbai,2017-06-13,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20578,Mumbai,2017-06-14,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20579,Mumbai,2017-06-15,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20580,Mumbai,2017-06-16,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20581,Mumbai,2017-06-17,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20582,Mumbai,2017-06-18,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20583,Mumbai,2017-06-19,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20584,Mumbai,2017-06-20,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20585,Mumbai,2017-06-21,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20586,Mumbai,2017-06-22,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20587,Mumbai,2017-06-23,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20588,Mumbai,2017-06-24,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20589,Mumbai,2017-06-25,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20590,Mumbai,2017-06-26,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20591,Mumbai,2017-06-27,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20592,Mumbai,2017-06-28,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20593,Mumbai,2017-06-29,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20594,Mumbai,2017-06-30,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20595,Mumbai,2017-07-01,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20596,Mumbai,2017-07-02,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20597,Mumbai,2017-07-03,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20598,Mumbai,2017-07-04,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20599,Mumbai,2017-07-05,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20600,Mumbai,2017-07-06,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20601,Mumbai,2017-07-07,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20602,Mumbai,2017-07-08,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20603,Mumbai,2017-07-09,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20604,Mumbai,2017-07-10,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20605,Mumbai,2017-07-11,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20606,Mumbai,2017-07-12,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20607,Mumbai,2017-07-13,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20608,Mumbai,2017-07-14,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20609,Mumbai,2017-07-15,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20610,Mumbai,2017-07-16,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20611,Mumbai,2017-07-17,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20612,Mumbai,2017-07-18,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20613,Mumbai,2017-07-19,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20614,Mumbai,2017-07-20,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20615,Mumbai,2017-07-21,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20616,Mumbai,2017-07-22,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20617,Mumbai,2017-07-23,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20618,Mumbai,2017-07-24,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20619,Mumbai,2017-07-25,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20620,Mumbai,2017-07-26,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20621,Mumbai,2017-07-27,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20622,Mumbai,2017-07-28,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20623,Mumbai,2017-07-29,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20624,Mumbai,2017-07-30,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20625,Mumbai,2017-07-31,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20626,Mumbai,2017-08-01,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20627,Mumbai,2017-08-02,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20628,Mumbai,2017-08-03,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20629,Mumbai,2017-08-04,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20630,Mumbai,2017-08-05,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20631,Mumbai,2017-08-06,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20632,Mumbai,2017-08-07,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20633,Mumbai,2017-08-08,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20634,Mumbai,2017-08-09,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20635,Mumbai,2017-08-10,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20636,Mumbai,2017-08-11,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20637,Mumbai,2017-08-12,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20638,Mumbai,2017-08-13,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20639,Mumbai,2017-08-14,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20640,Mumbai,2017-08-15,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20641,Mumbai,2017-08-16,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20642,Mumbai,2017-08-17,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20643,Mumbai,2017-08-18,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20644,Mumbai,2017-08-19,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20645,Mumbai,2017-08-20,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20646,Mumbai,2017-08-21,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20647,Mumbai,2017-08-22,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20648,Mumbai,2017-08-23,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20649,Mumbai,2017-08-24,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20650,Mumbai,2017-08-25,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20651,Mumbai,2017-08-26,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20652,Mumbai,2017-08-27,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20653,Mumbai,2017-08-28,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20654,Mumbai,2017-08-29,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20655,Mumbai,2017-08-30,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20656,Mumbai,2017-08-31,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20657,Mumbai,2017-09-01,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20658,Mumbai,2017-09-02,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20659,Mumbai,2017-09-03,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20660,Mumbai,2017-09-04,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20661,Mumbai,2017-09-05,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20662,Mumbai,2017-09-06,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20663,Mumbai,2017-09-07,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20664,Mumbai,2017-09-08,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20665,Mumbai,2017-09-09,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20666,Mumbai,2017-09-10,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20667,Mumbai,2017-09-11,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20668,Mumbai,2017-09-12,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20669,Mumbai,2017-09-13,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20670,Mumbai,2017-09-14,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20671,Mumbai,2017-09-15,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20672,Mumbai,2017-09-16,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20673,Mumbai,2017-09-17,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20674,Mumbai,2017-09-18,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20675,Mumbai,2017-09-19,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20676,Mumbai,2017-09-20,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20677,Mumbai,2017-09-21,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20678,Mumbai,2017-09-22,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20679,Mumbai,2017-09-23,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20680,Mumbai,2017-09-24,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20681,Mumbai,2017-09-25,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20682,Mumbai,2017-09-26,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20683,Mumbai,2017-09-27,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20684,Mumbai,2017-09-28,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20685,Mumbai,2017-09-29,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20686,Mumbai,2017-09-30,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20687,Mumbai,2017-10-01,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20688,Mumbai,2017-10-02,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20689,Mumbai,2017-10-03,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20690,Mumbai,2017-10-04,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20691,Mumbai,2017-10-05,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20692,Mumbai,2017-10-06,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20693,Mumbai,2017-10-07,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20694,Mumbai,2017-10-08,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20695,Mumbai,2017-10-09,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20696,Mumbai,2017-10-10,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20697,Mumbai,2017-10-11,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20698,Mumbai,2017-10-12,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20699,Mumbai,2017-10-13,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20700,Mumbai,2017-10-14,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20701,Mumbai,2017-10-15,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20702,Mumbai,2017-10-16,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20703,Mumbai,2017-10-17,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20704,Mumbai,2017-10-18,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20705,Mumbai,2017-10-19,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20706,Mumbai,2017-10-20,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20707,Mumbai,2017-10-21,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20708,Mumbai,2017-10-22,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20709,Mumbai,2017-10-23,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20710,Mumbai,2017-10-24,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20711,Mumbai,2017-10-25,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20712,Mumbai,2017-10-26,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20713,Mumbai,2017-10-27,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20714,Mumbai,2017-10-28,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20715,Mumbai,2017-10-29,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20716,Mumbai,2017-10-30,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20717,Mumbai,2017-10-31,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20718,Mumbai,2017-11-01,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20719,Mumbai,2017-11-02,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20720,Mumbai,2017-11-03,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20721,Mumbai,2017-11-04,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20722,Mumbai,2017-11-05,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20723,Mumbai,2017-11-06,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20724,Mumbai,2017-11-07,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20725,Mumbai,2017-11-08,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20726,Mumbai,2017-11-09,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20727,Mumbai,2017-11-10,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20728,Mumbai,2017-11-11,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20729,Mumbai,2017-11-12,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20730,Mumbai,2017-11-13,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20731,Mumbai,2017-11-14,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20732,Mumbai,2017-11-15,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20733,Mumbai,2017-11-16,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20734,Mumbai,2017-11-17,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20735,Mumbai,2017-11-18,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20736,Mumbai,2017-11-19,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20737,Mumbai,2017-11-20,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20738,Mumbai,2017-11-21,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20739,Mumbai,2017-11-22,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20740,Mumbai,2017-11-23,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20741,Mumbai,2017-11-24,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20742,Mumbai,2017-11-25,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20743,Mumbai,2017-11-26,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20744,Mumbai,2017-11-27,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20745,Mumbai,2017-11-28,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20746,Mumbai,2017-11-29,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20747,Mumbai,2017-11-30,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20748,Mumbai,2017-12-01,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20749,Mumbai,2017-12-02,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20750,Mumbai,2017-12-03,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20751,Mumbai,2017-12-04,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20752,Mumbai,2017-12-05,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20753,Mumbai,2017-12-06,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20754,Mumbai,2017-12-07,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20755,Mumbai,2017-12-08,23.744999999999997,77.88,21.46,0.0,31.689999999999998,29.62,78.0,Satisfactory
20756,Mumbai,2017-12-09,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20757,Mumbai,2017-12-10,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20758,Mumbai,2017-12-11,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20759,Mumbai,2017-12-12,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20760,Mumbai,2017-12-13,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20761,Mumbai,2017-12-14,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20762,Mumbai,2017-12-15,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20763,Mumbai,2017-12-16,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20764,Mumbai,2017-12-17,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20765,Mumbai,2017-12-18,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20766,Mumbai,2017-12-19,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20767,Mumbai,2017-12-20,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20768,Mumbai,2017-12-21,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20769,Mumbai,2017-12-22,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20770,Mumbai,2017-12-23,23.744999999999997,77.88,21.46,0.0,3.62,29.62,78.0,Satisfactory
20771,Mumbai,2017-12-24,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20772,Mumbai,2017-12-25,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20773,Mumbai,2017-12-26,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20774,Mumbai,2017-12-27,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20775,Mumbai,2017-12-28,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20776,Mumbai,2017-12-29,23.744999999999997,77.88,21.46,0.0,12.67,17.24,78.0,Satisfactory
20777,Mumbai,2017-12-30,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20778,Mumbai,2017-12-31,23.744999999999997,77.88,21.46,0.0,12.67,29.62,78.0,Satisfactory
20779,Mumbai,2018-01-01,23.744999999999997,77.88,21.46,0.28,12.67,29.62,78.0,Satisfactory
20780,Mumbai,2018-01-02,23.744999999999997,77.88,21.46,1.64,12.67,29.62,100.0,Satisfactory
